locus_tag,gene_name,product,timepoint,log2fc,padj,expression_status,experiment_id
ACZ81_01445,cheD,chemoreceptor glutamine deamidase CheD,days 60+89,1.219130929292184,0.0201054736589758,significant_up,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_12975,pomA,flagellar motor protein PomA,day 18,-1.2153898678878858,0.0075850942501015,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_02770,,methyl-accepting chemotaxis protein,day 18,-1.2117014245278228,0.0022367896578198,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01455,,methyl-accepting chemotaxis protein,day 31,-1.2011431068014629,0.1902457269892862,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05205,fliM,flagellar motor switch protein FliM,day 18,-1.19274112093749,0.0035164016837951,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03265,,methyl-accepting chemotaxis protein,day 31,-1.1800894142522622,0.0094482495637279,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05210,fliN,flagellar motor switch protein FliN,days 60+89,-1.1788269242850076,0.0173329693813353,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04990,cheV,chemotaxis protein CheV,day 31,-1.1694763128531571,0.0002619888372778,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_17420,motX,tetratricopeptide repeat protein,day 31,-1.1559847006103416,0.0155754498498151,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16170,,chemotaxis protein CheX,day 31,-1.143049450614931,0.1410244610005766,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05035,flgI,flagellar basal body P-ring protein FlgI,day 31,-1.1376906767579953,0.0498442080957524,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05270,cheY,chemotaxis response regulator CheY,day 31,-1.136402757757075,0.0305975972251719,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04995,cheR,CheR family methyltransferase,days 60+89,-1.1268373291593985,8.469944640989383e-23,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_00330,fliL2,flagellar basal body-associated protein FliL,day 18,-1.1250218725593553,0.0166815601574109,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05280,cheA,chemotaxis protein CheA,day 31,-1.1195650297860371,0.0035756369038673,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04990,cheV,chemotaxis protein CheV,day 18,-1.1130910343828837,0.000351043799216,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05160,fleR,sigma-54-dependent transcriptional regulator,day 18,-1.1123275539655453,0.059435126634059,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05250,flhA,flagellar biosynthesis protein FlhA,day 18,-1.0918835131448688,0.1241145661407841,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 18,-1.0893953467316222,0.00965346439805,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05210,fliN,flagellar motor switch protein FliN,day 31,-1.0874370839468188,0.0805839946470075,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05205,fliM,flagellar motor switch protein FliM,day 31,-1.081313875211362,0.0122153226215338,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05250,flhA,flagellar biosynthesis protein FlhA,days 60+89,-1.079945973051086,0.0453425351624107,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03485,,HAMP domain-containing methyl-accepting chemotaxis protein,day 18,-1.072851283524502,0.0014100034979128,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05265,fliA,RNA polymerase sigma factor FliA,day 31,-1.0699110616022172,0.0149953472401262,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05295,VP2226,chemotaxis protein CheW,day 18,-1.0675906119531466,0.0546982469170334,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05195,fliK,flagellar hook-length control protein FliK,day 18,-1.0540047813754732,0.0071581495726408,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03155,bdlA,methyl-accepting chemotaxis protein,days 60+89,-1.0520790107441884,3.5500199747859904e-05,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16000,bdlA,methyl-accepting chemotaxis protein,day 18,-1.0377807010391484,0.0010961246627326,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11165,,methyl-accepting chemotaxis protein,day 31,-1.0294132443785935,0.0046367700207069,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_07105,,methyl-accepting chemotaxis protein,day 18,-1.027011322796259,0.0818105062744293,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_07105,,methyl-accepting chemotaxis protein,day 31,-1.0194231320196347,0.092664953142579,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_07105,,methyl-accepting chemotaxis protein,days 60+89,-1.012240291721221,0.0202115200577649,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05045,flgK,flagellar hook-associated protein FlgK,day 18,-1.006474642881894,0.0105563834626156,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04980,flgM,flagellar biosynthesis anti-sigma factor FlgM,day 18,-1.0047132736878284,0.012245785739609,significant_down,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_02085,,flagellar basal body L-ring protein FlgH,day 18,0.9978606767824612,0.5079476957001089,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05195,fliK,flagellar hook-length control protein FliK,day 31,-0.9961212321030668,0.0151166477730423,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05065,flaA,flagellin N-terminal helical domain-containing protein,day 18,-0.9914827436580492,0.26764078740508,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05085,fliS,flagellar export chaperone FliS,day 31,-0.9907532088366302,0.0048702573536313,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05040,flgJ,flagellar assembly peptidoglycan hydrolase FlgJ,day 31,-0.9884302096354496,0.085890909918659,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16000,bdlA,methyl-accepting chemotaxis protein,day 31,-0.9877661334111136,0.0031747428730211,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01425,cheA,chemotaxis protein CheW,day 18,0.9744230115826362,0.1189228381701073,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03740,rpoN,RNA polymerase factor sigma-54,day 31,-0.9521503271428364,0.0010596913305259,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_06325,,response regulator,day 31,-0.9464376014568424,0.0054964881165134,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_06325,,response regulator,day 18,-0.941616785032388,0.0040704353500591,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01495,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.9356288823438906,0.0575420681059434,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05170,fliF,flagellar basal-body MS-ring/collar protein FliF,day 31,-0.9267281258094706,0.2702950624659181,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_00330,fliL2,flagellar basal body-associated protein FliL,days 60+89,-0.9062052401832966,0.0131450774314013,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01490,cheD,chemoreceptor glutamine deamidase CheD,day 18,-0.9010265478947432,0.0358309198194064,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16970,tar,methyl-accepting chemotaxis protein,day 31,-0.899901027890814,0.1789111868391009,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05270,cheY,chemotaxis response regulator CheY,days 60+89,-0.8876750038982085,0.0415327688099171,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05300,cheW,chemotaxis protein CheW,day 31,-0.8738043266743698,0.0266963601386143,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05275,cheZ,protein phosphatase CheZ,days 60+89,-0.8551991332389509,2.109976605894755e-05,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05295,VP2226,chemotaxis protein CheW,day 31,-0.8498329345229663,0.1546599725606857,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05175,fliG,flagellar motor switch protein FliG,days 60+89,-0.8493506644228052,0.0180828113498032,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05050,flgL,flagellar hook-associated protein FlgL,day 18,-0.8485606644043225,0.0158115030353227,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11165,,methyl-accepting chemotaxis protein,day 18,-0.8431998178479985,0.0188434645737966,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01430,cheW,chemotaxis protein CheW,day 31,0.8412700486720567,0.1855578995373475,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01745,,methyl-accepting chemotaxis protein,day 18,-0.8396991713167287,0.0104642713758646,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03485,,HAMP domain-containing methyl-accepting chemotaxis protein,day 31,-0.8202067080058288,0.0236146219614754,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_00745,,methyl-accepting chemotaxis protein,day 31,-0.8197887547308063,0.1081125550957704,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05080,fliD,flagellar filament capping protein FliD,day 18,-0.8161338799430714,0.0350352020460647,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05215,fliO,flagellar biosynthetic protein FliO,day 18,-0.8102546561400001,0.2206259214885618,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_12970,motB,flagellar motor protein MotB,day 31,-0.8005826516958138,0.1265124084372683,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05300,cheW,chemotaxis protein CheW,day 18,-0.7990930790087477,0.0383654260946902,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05015,flgE,flagellar hook protein FlgE,day 31,-0.7846442542787291,0.1749472451361386,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05010,flgD,flagellar hook assembly protein FlgD,day 31,-0.7846262342653351,0.2294734739083808,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11940,,methyl-accepting chemotaxis protein,day 18,-0.7684473443445846,0.0404227201943636,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03485,,HAMP domain-containing methyl-accepting chemotaxis protein,days 60+89,-0.7581531904834504,0.0077748630060519,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05160,fleR,sigma-54-dependent transcriptional regulator,day 31,-0.7581416385015235,0.2434790314903888,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04975,flgN,flagellar export chaperone FlgN,day 18,-0.7578025600351237,0.0089223324648649,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05165,fliE,flagellar hook-basal body complex protein FliE,days 60+89,-0.7538517003351682,0.4146648379781947,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05250,flhA,flagellar biosynthesis protein FlhA,day 31,-0.7292921160385877,0.3491482557340203,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01495,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 31,-0.7280340784245253,0.1680228792141926,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_02085,,flagellar basal body L-ring protein FlgH,day 31,0.7195738801808043,0.6652833976983821,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_12970,motB,flagellar motor protein MotB,day 18,-0.708862372122686,0.1719755635520929,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11940,,methyl-accepting chemotaxis protein,day 31,-0.7049436045227694,0.0725477351596055,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05275,cheZ,protein phosphatase CheZ,day 18,-0.6870659792277859,0.0096918113471243,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_RS21445,bdlA,methyl-accepting chemotaxis protein,day 18,-0.6842110842428266,0.4050275949255273,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,days 60+89,-0.6660178080412741,0.0013379581764272,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_17265,,flagellin N-terminal helical domain-containing protein,day 31,0.6328886996479879,0.0321999972014387,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16970,tar,methyl-accepting chemotaxis protein,day 18,-0.6185295552121828,0.3774314347765295,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_13410,,methyl-accepting chemotaxis protein,days 60+89,0.6179357995567877,0.1805162933238362,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01420,cheY1,response regulator,days 60+89,-0.6108914137682832,0.1317551124305768,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01490,cheD,chemoreceptor glutamine deamidase CheD,day 31,-0.6069092345380102,0.1985174215132017,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,days 60+89,-0.605292406330094,0.0861685815532336,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05460,sapA,ABC transporter substrate-binding protein,days 60+89,0.5867139207705097,0.0073793713519941,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,days 60+89,-0.5809899680657344,0.0279112253924387,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05045,flgK,flagellar hook-associated protein FlgK,day 31,-0.5795768803152944,0.19244781768849,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 31,-0.5787222299468507,0.2598410008907147,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05050,flgL,flagellar hook-associated protein FlgL,day 31,-0.5780520047761528,0.1347451380883303,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01430,cheW,chemotaxis protein CheW,days 60+89,0.5533935087876091,0.2309905519907932,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05150,fleQ,sigma-54 dependent transcriptional regulator,day 18,-0.5488443251454731,0.0306921271687408,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05275,cheZ,protein phosphatase CheZ,day 31,-0.5204621509601985,0.0694159750948196,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 18,0.5151402981900299,0.0920064696565435,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05180,fliH,flagellar assembly protein FliH,days 60+89,-0.4987651870149428,0.2290056621687783,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05175,fliG,flagellar motor switch protein FliG,day 18,-0.4810664486514385,0.3808320575174445,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01745,,methyl-accepting chemotaxis protein,days 60+89,-0.4803078321104392,0.0597139470901995,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01425,cheA,chemotaxis protein CheW,day 31,0.4772486694722811,0.5174053204731822,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05175,fliG,flagellar motor switch protein FliG,day 31,-0.4593010103542695,0.4116958756263205,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05180,fliH,flagellar assembly protein FliH,day 18,0.4590482438117878,0.4411139797424477,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11605,,response regulator,day 18,-0.4483654534748377,0.3303993077386536,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_17265,,flagellin N-terminal helical domain-containing protein,day 18,0.4427226439272454,0.1557088045873015,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05190,fliJ,flagellar export protein FliJ,day 31,0.4327897229257785,0.4071685103290477,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_RS21455,bdlA,hypothetical protein,day 31,-0.4268545641748156,0.6584428955027652,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_RS21445,bdlA,methyl-accepting chemotaxis protein,day 31,-0.4124928446601037,0.6600827593014801,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05460,sapA,ABC transporter substrate-binding protein,day 31,0.3948771910598122,0.227290298880636,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03155,bdlA,methyl-accepting chemotaxis protein,day 18,-0.3936552433215246,0.3156104000569838,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04995,cheR,CheR family methyltransferase,day 31,-0.3716332509486982,0.0202647196058802,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_13410,,methyl-accepting chemotaxis protein,day 31,0.3714933853696001,0.6241223236887513,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_04995,cheR,CheR family methyltransferase,day 18,-0.3578151376109506,0.0237124734997439,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01745,,methyl-accepting chemotaxis protein,day 31,-0.3455783647495377,0.3704684899036425,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05185,fliI,flagellar protein export ATPase FliI,day 18,0.3443274908878959,0.4352768948785923,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_16970,tar,methyl-accepting chemotaxis protein,days 60+89,-0.343084028587939,0.5066612444573458,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05220,fliP,flagellar type III secretion system pore protein FliP,day 31,0.3411360131388111,0.5639479465944416,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05285,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,day 18,-0.340065057808915,0.5396060214233401,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_17265,,flagellin N-terminal helical domain-containing protein,days 60+89,0.3237340743960066,0.165216554521768,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03155,bdlA,methyl-accepting chemotaxis protein,day 31,-0.3236814055234967,0.434711449929017,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_13410,,methyl-accepting chemotaxis protein,day 18,0.3168137773341817,0.6697547279371449,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05235,flhB,flagellar biosynthesis protein FlhB,day 31,-0.297053049314979,0.5605578155577412,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05235,flhB,flagellar biosynthesis protein FlhB,day 18,0.2829483413935543,0.569522374901318,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05215,fliO,flagellar biosynthetic protein FliO,day 31,-0.2761542072571683,0.7386310085465206,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_01425,cheA,chemotaxis protein CheW,days 60+89,0.2718110657252404,0.5958923896002458,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_11605,,response regulator,day 31,0.2702492171080543,0.6060481924541332,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_03270,rpoD,RNA polymerase sigma factor RpoD,day 18,-0.2628433792001095,0.4856640617927906,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05220,fliP,flagellar type III secretion system pore protein FliP,day 18,0.2566038134025272,0.6675307987099035,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05085,fliS,flagellar export chaperone FliS,day 18,-0.2471970767181798,0.5650841081398703,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05190,fliJ,flagellar export protein FliJ,day 18,0.2413328551759159,0.6817915817616759,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_02085,,flagellar basal body L-ring protein FlgH,days 60+89,-0.23968523988764,0.8421654153161308,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_18360,cheX,chemotaxis protein CheX,days 60+89,0.2379183052213203,0.3304299402331247,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
ACZ81_05185,fliI,flagellar protein export ATPase FliI,days 60+89,-0.2302433765539863,0.4590561152307466,not_significant,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_axenic
