cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00785,Lipoic acid metabolism,3,13,3/329,2.768529342997428,0.08774701082745855,0.6696482405253414,-0.17415326791904373
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko02026,Biofilm formation - Escherichia coli,4,30,4/334,1.5756487025948105,0.24559417338005296,0.6719085875492015,0.17268980823100036
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,4,19,4/378,2.198273461431356,0.10138990403164647,0.700073146885178,0.15485658051581935
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|down,down,days 60+89,kegg.pathway:ko00350,Tyrosine metabolism,4,12,4/536,2.4546019900497513,0.06802013807662774,0.7044942872222159,-0.15212252425501846
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|down,down,days 60+89,kegg.pathway:ko00640,Propanoate metabolism,8,32,8/536,1.8409514925373134,0.059136603831787295,0.7044942872222159,-0.15212252425501846
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|days 60+89|down,down,days 60+89,kegg.pathway:ko04626,Plant-pathogen interaction,4,12,4/536,2.4546019900497513,0.06802013807662774,0.7044942872222159,-0.15212252425501846
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,kegg.pathway:ko01232,Nucleotide metabolism,8,44,8/346,2.074093536521282,0.03472809594149072,0.719367701645165,0.1430490651443753
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00460,Cyanoamino acid metabolism,2,12,2/334,1.969560878243513,0.2699068606144034,0.7247499035016387,0.13981183379801992
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko01212,Fatty acid metabolism,7,34,7/493,1.6483116573201286,0.12295037730062669,0.7428251961912863,-0.1291133736704696
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,kegg.pathway:ko03018,RNA degradation,3,19,3/290,2.1490018148820327,0.15931296918124985,0.7451735655252009,0.12774255977440369
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,kegg.pathway:ko00340,Histidine metabolism,5,17,5/563,2.0619579981193183,0.08263321129280753,0.7488634773410682,-0.12559734977939918
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,kegg.pathway:ko00640,Propanoate metabolism,8,32,8/563,1.752664298401421,0.07505584608564714,0.7488634773410682,-0.12559734977939918
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|down,down,day 89,kegg.pathway:ko04626,Plant-pathogen interaction,4,12,4/563,2.3368857312018947,0.07902544330515164,0.7488634773410682,-0.12559734977939918
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00910,Nitrogen metabolism,4,16,4/493,2.001521298174442,0.12947733694036845,0.750968554254137,-0.12437824808215842
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00230,Purine metabolism,9,60,9/378,1.5662698412698413,0.11516954600015666,0.7590720077283053,0.11971702374126728
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko04936,Alcoholic liver disease,2,7,2/329,3.4277029960920538,0.10996578867936714,0.7972519679254118,-0.09840440007736154
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00790,Folate biosynthesis,4,33,4/334,1.4324079114498278,0.3038669026662085,0.8011036524836407,0.09631128817377806
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|up,up,day 60,kegg.pathway:ko00300,Lysine biosynthesis,4,16,4/346,2.851878612716763,0.04531019238550015,0.8212472369871903,0.08552607857461063
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00051,Fructose and mannose metabolism,2,15,2/334,1.5756487025948105,0.36654960627648153,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00480,Glutathione metabolism,3,24,3/334,1.4771706586826348,0.33184663712505696,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00543,Exopolysaccharide biosynthesis,1,5,1/334,2.3634730538922155,0.35745673258104854,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00561,Glycerolipid metabolism,2,15,2/334,1.5756487025948105,0.36654960627648153,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00650,Butanoate metabolism,3,24,3/334,1.4771706586826348,0.33184663712505696,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,2,15,2/334,1.5756487025948105,0.36654960627648153,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko03410,Base excision repair,2,15,2/334,1.5756487025948105,0.36654960627648153,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko04217,Necroptosis,1,5,1/334,2.3634730538922155,0.35745673258104854,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko04922,Glucagon signaling pathway,1,5,1/334,2.3634730538922155,0.35745673258104854,0.8304639517201535,0.08067921439717224
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00261,Monobactam biosynthesis,3,11,3/493,2.1834777798266645,0.1491964717754066,0.8310473438973832,-0.08037423420903056
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00562,Inositol phosphate metabolism,2,6,2/493,2.6686950642325895,0.16620946877947665,0.8310473438973832,-0.08037423420903056
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00627,Aminobenzoate degradation,2,6,2/493,2.6686950642325895,0.16620946877947665,0.8310473438973832,-0.08037423420903056
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko01220,Degradation of aromatic compounds,2,6,2/493,2.6686950642325895,0.16620946877947665,0.8310473438973832,-0.08037423420903056
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,kegg.pathway:ko00630,Glyoxylate and dicarboxylate metabolism,5,42,5/290,1.620279146141215,0.19221380047704456,0.8399679063138183,0.07573730724417131
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,kegg.pathway:ko00730,Thiamine metabolism,2,11,2/290,2.4746081504702198,0.19111794472056529,0.8399679063138183,0.07573730724417131
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 89|up,up,day 89,kegg.pathway:ko00860,Porphyrin metabolism,3,21,3/290,1.944334975369458,0.19695799182530913,0.8399679063138183,0.07573730724417131
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00230,Purine metabolism,8,60,8/329,1.599594731509625,0.12261187287268913,0.8466057888828534,-0.07231876625264841
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00040,Pentose and glucuronate interconversions,3,12,3/493,2.0015212981744424,0.18145842020870573,0.8487571267826558,-0.07121656604353421
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00460,Cyanoamino acid metabolism,3,12,3/493,2.0015212981744424,0.18145842020870573,0.8487571267826558,-0.07121656604353421
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00630,Glyoxylate and dicarboxylate metabolism,6,42,6/329,1.7138514980460267,0.13255325773615267,0.8736464714428245,-0.05866427281424419
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko04122,Sulfur relay system,2,16,2/334,1.4771706586826348,0.3977692794874981,0.8873314696259572,0.05191411575081755
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00230,Purine metabolism,10,60,10/493,1.3343475321162948,0.20948486378424827,0.9184125708943472,-0.036962180441872806
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00785,Lipoic acid metabolism,3,13,3/493,1.8475581213917927,0.21535191317522626,0.9184125708943472,-0.036962180441872806
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko04936,Alcoholic liver disease,2,7,2/493,2.2874529121993628,0.214266736157252,0.9184125708943472,-0.036962180441872806
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00190,Oxidative phosphorylation,6,39,6/378,1.6064306064306064,0.16442406836207368,0.9359109671009284,0.028765463586554848
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00195,Photosynthesis,2,8,2/378,2.6104497354497354,0.17427307663258668,0.9359109671009284,0.028765463586554848
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,3,15,3/378,2.088359788359788,0.1676744541880585,0.9359109671009284,0.028765463586554848
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01501,beta-Lactam resistance,4,22,4/378,1.8985088985088985,0.1532230679747843,0.9359109671009284,0.028765463586554848
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko01523,Antifolate resistance,2,8,2/378,2.6104497354497354,0.17427307663258668,0.9359109671009284,0.028765463586554848
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko03440,Homologous recombination,4,25,4/329,1.91951367781155,0.14994215776664294,0.9452875163549228,-0.024436077443236354
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00564,Glycerophospholipid metabolism,3,16,3/378,1.9578373015873014,0.1926066168503173,0.9630330842515864,0.016358792770488295
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00640,Propanoate metabolism,5,32,5/378,1.6315310846560844,0.1865386699556661,0.9630330842515864,0.016358792770488295
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|down,down,day 31,kegg.pathway:ko00920,Sulfur metabolism,4,20,4/493,1.6012170385395537,0.2338873142917366,0.9689617306371944,-0.013693375169355277
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 60|down,down,day 60,kegg.pathway:ko01320,Sulfur cycle,3,9,3/528,2.4917929292929295,0.10777895963307092,0.9767468216747053,-0.010217993291182009
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko00220,Arginine biosynthesis,2,18,2/334,1.3130405854956755,0.4579151909629878,0.9845929464320543,0.006743279813120218
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko03030,DNA replication,2,18,2/334,1.3130405854956755,0.4579151909629878,0.9845929464320543,0.006743279813120218
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|up,up,day 18,kegg.pathway:ko05230,Central carbon metabolism in cancer,1,7,1/334,1.6881950384944397,0.46174014039572203,0.9845929464320543,0.006743279813120218
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,5,33,5/378,1.5820907487574154,0.20385169220236757,0.9848780945206403,0.006617521942414398
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 31|up,up,day 31,kegg.pathway:ko04981,Folate transport and metabolism,2,9,2/378,2.3203997648442094,0.2105601443457921,0.9848780945206403,0.006617521942414398
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,0,33,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00020,Citrate cycle (TCA cycle),3,24,3/329,1.4996200607902734,0.32322378426429,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00030,Pentose phosphate pathway,0,20,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00040,Pentose and glucuronate interconversions,1,12,1/329,0.9997467071935157,0.6486374116365325,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00051,Fructose and mannose metabolism,0,15,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00052,Galactose metabolism,0,14,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00053,Ascorbate and aldarate metabolism,0,5,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00061,Fatty acid biosynthesis,2,18,2/329,1.3329956095913544,0.44990093804297304,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00071,Fatty acid degradation,1,23,1/329,0.5216069776661821,0.8656952096699289,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,0,15,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00190,Oxidative phosphorylation,0,39,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00195,Photosynthesis,0,8,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00220,Arginine biosynthesis,2,18,2/329,1.3329956095913544,0.44990093804297304,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00240,Pyrimidine metabolism,2,36,2/329,0.6664978047956772,0.8150973958891417,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00250,"Alanine, aspartate and glutamate metabolism",3,33,3/329,1.0906327714838353,0.5273283357718974,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",2,34,2/329,0.7057035580189522,0.7890774664591562,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00261,Monobactam biosynthesis,0,11,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00270,Cysteine and methionine metabolism,2,36,2/329,0.6664978047956772,0.8150973958891417,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",1,14,1/329,0.8569257490230134,0.7049419846419296,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00300,Lysine biosynthesis,1,16,1/329,0.7498100303951367,0.7522469522096982,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00310,Lysine degradation,0,15,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00360,Phenylalanine metabolism,2,14,2/329,1.7138514980460269,0.3279552388057932,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00362,Benzoate degradation,0,10,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00380,Tryptophan metabolism,2,20,2/329,1.1996960486322188,0.5060939470063796,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",3,22,3/329,1.635949157225753,0.27607711475150143,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00401,Novobiocin biosynthesis,1,5,1/329,2.3993920972644376,0.3529958821423618,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00404,Staurosporine biosynthesis,0,5,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00410,beta-Alanine metabolism,0,12,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,1,9,1/329,1.3329956095913544,0.5434880180396106,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00450,Selenocompound metabolism,1,11,1/329,1.0906327714838353,0.6165890912673668,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00470,D-Amino acid metabolism,0,9,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00480,Glutathione metabolism,1,24,1/329,0.49987335359675783,0.8769557285329751,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00500,Starch and sucrose metabolism,1,27,1/329,0.44433186986378476,0.9053958305264254,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,1,33,1/329,0.3635442571612785,0.9441100266550089,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00521,Streptomycin biosynthesis,0,8,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,6,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,1,11,1/329,1.0906327714838353,0.6165890912673668,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,1,21,1/329,0.571283832682009,0.839999500431027,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00543,Exopolysaccharide biosynthesis,1,5,1/329,2.3993920972644376,0.3529958821423618,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00550,Peptidoglycan biosynthesis,0,21,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00561,Glycerolipid metabolism,0,15,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00562,Inositol phosphate metabolism,0,6,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00564,Glycerophospholipid metabolism,1,16,1/329,0.7498100303951367,0.7522469522096982,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00620,Pyruvate metabolism,1,48,1/329,0.24993667679837892,0.985062187240301,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,0,10,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00650,Butanoate metabolism,1,24,1/329,0.49987335359675783,0.8769557285329751,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,0,9,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00670,One carbon pool by folate,0,25,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00680,Methane metabolism,1,23,1/329,0.5216069776661821,0.8656952096699289,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0,19,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00720,Other carbon fixation pathways,2,29,2/329,0.8273765852635993,0.7096230405805041,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00730,Thiamine metabolism,0,11,0/329,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_rnaseq_coculture|day 18|down,down,day 18,kegg.pathway:ko00740,Riboflavin metabolism,1,10,1/329,1.1996960486322188,0.5816272872282771,1.0,0.0
