cluster,direction,timepoint,term_id,term_name,count,bg_count,gene_ratio,fold_enrichment,pvalue,p_adjust,signed_score
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko00460,Cyanoamino acid metabolism,2,11,2/179,2.260030472320975,0.21978518557981142,0.9203504646154603,-0.036046764104972095
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,3,19,3/179,1.9626580417524255,0.1924288795215327,0.9203504646154603,-0.036046764104972095
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko00785,Lipoic acid metabolism,2,11,2/179,2.260030472320975,0.21978518557981142,0.9203504646154603,-0.036046764104972095
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko01240,Biosynthesis of cofactors,10,94,10/179,1.3223582550814217,0.21965278890357298,0.9203504646154603,-0.036046764104972095
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko05111,Biofilm formation - Vibrio cholerae,4,28,4/179,1.7757382282521947,0.18346345719490467,0.9203504646154603,-0.036046764104972095
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",6,29,6/355,1.2967459932005827,0.31191340609484414,0.9288088092602025,0.032073674196536166
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,2,7,2/355,1.790744466800805,0.3101656275346995,0.9288088092602025,0.032073674196536166
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|up,up,day 89,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,2,7,2/355,1.790744466800805,0.3101656275346995,0.9288088092602025,0.032073674196536166
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",6,29,6/337,1.366008390463522,0.2687175811275727,0.9475830492393355,0.02338271672055172
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00750,Vitamin B6 metabolism,2,7,2/265,2.398921832884097,0.19866621285890262,0.9507597329676054,-0.02192922000264063
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 60|down,down,day 60,kegg.pathway:ko00780,Biotin metabolism,2,7,2/265,2.398921832884097,0.19866621285890262,0.9507597329676054,-0.02192922000264063
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 31|down,down,day 31,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,4,31,4/179,1.603892593260047,0.2354425194045785,0.9560393212185915,-0.019524245132823595
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,kegg.pathway:ko00330,Arginine and proline metabolism,5,24,5/337,1.375494559841741,0.2932267882444314,0.9583509664574099,0.01847541484389116
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,2,7,2/337,1.8863925392115304,0.2874435539210817,0.9583509664574099,0.01847541484389116
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|days 60+89|up,up,days 60+89,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,2,7,2/337,1.8863925392115304,0.2874435539210817,0.9583509664574099,0.01847541484389116
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",3,14,3/268,1.779051172707889,0.2328750116702923,0.9818379261438445,-0.007960196113856899
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 89|down,down,day 89,kegg.pathway:ko01240,Biosynthesis of cofactors,14,94,14/268,1.236503651953001,0.2344687584821121,0.9818379261438445,-0.007960196113856899
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00010,Glycolysis / Gluconeogenesis,1,31,1/27,2.6583034647550776,0.316871226438421,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00020,Citrate cycle (TCA cycle),0,24,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00030,Pentose phosphate pathway,0,16,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00040,Pentose and glucuronate interconversions,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00051,Fructose and mannose metabolism,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00052,Galactose metabolism,0,13,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00053,Ascorbate and aldarate metabolism,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00061,Fatty acid biosynthesis,0,16,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00071,Fatty acid degradation,0,22,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00130,Ubiquinone and other terpenoid-quinone biosynthesis,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00190,Oxidative phosphorylation,1,29,1/27,2.841634738186462,0.2997540449845537,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00195,Photosynthesis,0,8,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00220,Arginine biosynthesis,0,17,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00230,Purine metabolism,0,50,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00240,Pyrimidine metabolism,0,27,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00250,"Alanine, aspartate and glutamate metabolism",2,29,2/27,5.683269476372924,0.04708465199971767,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00260,"Glycine, serine and threonine metabolism",1,29,1/27,2.841634738186462,0.2997540449845537,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00261,Monobactam biosynthesis,0,10,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00270,Cysteine and methionine metabolism,1,31,1/27,2.6583034647550776,0.316871226438421,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00280,"Valine, leucine and isoleucine degradation",0,30,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00290,"Valine, leucine and isoleucine biosynthesis",0,14,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00300,Lysine biosynthesis,0,15,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00310,Lysine degradation,0,13,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00330,Arginine and proline metabolism,0,24,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00340,Histidine metabolism,0,15,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00350,Tyrosine metabolism,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00360,Phenylalanine metabolism,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00362,Benzoate degradation,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00380,Tryptophan metabolism,0,17,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00410,beta-Alanine metabolism,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00430,Taurine and hypotaurine metabolism,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00450,Selenocompound metabolism,1,10,1/27,8.240740740740739,0.11515230823445954,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00460,Cyanoamino acid metabolism,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00470,D-Amino acid metabolism,0,7,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00480,Glutathione metabolism,0,22,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00500,Starch and sucrose metabolism,0,22,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00520,Amino sugar and nucleotide sugar metabolism,0,27,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00521,Streptomycin biosynthesis,0,7,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00523,Polyketide sugar unit biosynthesis,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00540,Lipopolysaccharide biosynthesis,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00541,Biosynthesis of various nucleotide sugars,0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00550,Peptidoglycan biosynthesis,0,17,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00561,Glycerolipid metabolism,0,10,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00564,Glycerophospholipid metabolism,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00620,Pyruvate metabolism,1,45,1/27,1.831275720164609,0.4258977565219158,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00625,Chloroalkane and chloroalkene degradation,1,9,1/27,9.156378600823045,0.10423824351190607,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00627,Aminobenzoate degradation,0,6,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00630,Glyoxylate and dicarboxylate metabolism,0,32,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00640,Propanoate metabolism,1,30,1/27,2.7469135802469133,0.30836362639867804,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00643,Styrene degradation,0,6,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00650,Butanoate metabolism,0,23,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00660,C5-Branched dibasic acid metabolism,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00670,One carbon pool by folate,0,17,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00680,Methane metabolism,0,22,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00710,Carbon fixation by Calvin cycle,0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00720,Other carbon fixation pathways,0,29,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00730,Thiamine metabolism,0,6,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00740,Riboflavin metabolism,0,9,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00750,Vitamin B6 metabolism,1,7,1/27,11.772486772486772,0.08201991548042253,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00760,Nicotinate and nicotinamide metabolism,0,8,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00770,Pantothenate and CoA biosynthesis,0,15,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00780,Biotin metabolism,0,7,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00785,Lipoic acid metabolism,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00790,Folate biosynthesis,0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00860,Porphyrin metabolism,0,12,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00900,Terpenoid backbone biosynthesis,0,13,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00907,"Pinene, camphor and geraniol degradation",0,8,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00920,Sulfur metabolism,1,15,1/27,5.493827160493827,0.16782966573737407,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00930,Caprolactam degradation,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00970,Aminoacyl-tRNA biosynthesis,0,25,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00980,Metabolism of xenobiotics by cytochrome P450,0,7,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00982,Drug metabolism - cytochrome P450,0,7,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko00983,Drug metabolism - other enzymes,0,11,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01110,Biosynthesis of secondary metabolites,5,286,5/27,1.4406889406889407,0.260785463046357,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01120,Microbial metabolism in diverse environments,5,180,5/27,2.289094650205761,0.06140603748593069,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01200,Carbon metabolism,0,97,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01210,2-Oxocarboxylic acid metabolism,0,39,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01212,Fatty acid metabolism,0,30,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01220,Degradation of aromatic compounds,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01230,Biosynthesis of amino acids,4,111,4/27,2.9696363029696364,0.04239976086996098,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01232,Nucleotide metabolism,0,34,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01240,Biosynthesis of cofactors,0,94,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01250,Biosynthesis of nucleotide sugars,0,35,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01320,Sulfur cycle,1,8,1/27,10.300925925925926,0.09319460541821721,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01501,beta-Lactam resistance,0,17,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01503,Cationic antimicrobial peptide (CAMP) resistance,0,20,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01523,Antifolate resistance,0,6,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko01524,Platinum drug resistance,0,5,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02010,ABC transporters,0,33,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02020,Two-component system,2,98,2/27,1.6817838246409675,0.33530484644540437,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02024,Quorum sensing,0,31,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02025,Biofilm formation - Pseudomonas aeruginosa,0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02026,Biofilm formation - Escherichia coli,0,21,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02030,Bacterial chemotaxis,2,36,2/27,4.578189300411522,0.06938435991214438,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko02040,Flagellar assembly,0,22,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03010,Ribosome,3,51,3/27,4.847494553376906,0.022529315919941877,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03018,RNA degradation,1,15,1/27,5.493827160493827,0.16782966573737407,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03030,DNA replication,0,14,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03060,Protein export,0,12,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03070,Bacterial secretion system,0,19,0/27,0.0,1.0,1.0,0.0
10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_hot1a3_proteomics_coculture|day 18|down,down,day 18,kegg.pathway:ko03320,PPAR signaling pathway,0,8,0/27,0.0,1.0,1.0,0.0
